Wow this American loves this movie	None	I asked my co-workers to recommend a Bollywood movie. I expected Dumb and Dumber by the title. It wasnt that at all. It is more of an inspirational comedy with some serious but good messages. A more accurate title would have been The Legend of Rancho.Odd to me is that they speak in part English, part Hindi through the movie, kinda like some speak Spanglish here I suppose. I know none of the actors but the acting was good, and there was plenty of humor. The characters were believable. Most movie dancing I find a little silly but I even liked the dancing routines in the bathroom.I will be asking my co-workers for more recommendations after this one! 
Aal izz very, very, very, very, very Well	India	Whatever the problem in life is... just say to yourself Aal Izz Well.. This wont solve your problems but it will give the courage to face it.. Chase Excellence and success will follow..  Life is not about getting marks, grades but chasing your dreams.. These are the golden rules which 3 IDIOTS teaches you in a very light and entertaining way.. The movie makes you laugh and in the process you learn many golden rules which can alter your life in a big manner...3 actors from the path-breaking blockbuster RANG DE BASANTI( Aamir, Sharman, Madhvan) team up together with Rajkumar Hirani.. It couldnt get bigger! Loosely based on blockbuster novel  Five Point Someone  by Chetan Bhagat the movie deals with the present education system in India that whether getting more marks and better grades is better than gaining knowledge and is mugging up everything more useful than understanding it..The movie has many hilarious scenes and everyone in the film form Aamir to Boman Irani to Omi Vaidya were superb in their roles.. Aamir has outdone himself.. Never in the film he has looked 44 year old... Films music sounds mediocre but when viewed on the screen then the music sounds perfect.. Cinematography is awesome and so is the direction.. Raju Hiranis screenplay(you can easily ignore a few loose points) is a masterpiece and the film will achieve cult status for engineering students in a short period of time.. It has the soul which Five Point Someone had.. It is easily Aamir Khans finest film to date.. The films climax is fantabulous and is a shocker.. It takes everyone by surprise...To conclude 3 IDIOTS has the potential to break all records and sweep all awards.. Watch it... You will Love it...My Rating: 9/10Thanks and Regards 
This Christmas  New Year, go gift yourselves - watch this phenomena (Not for Professors) !	IIT Roorkee, India	Im an IITian myself and hence, needless to say, was looking forward to this movie as it is based on the life in IITs. I went with my family and watched the first-day-first-show and was I pleased ? In one sentence - The best Bollywood movie ever ! If you are into movies, then this one is not to be missed unless you are the 4th idiot. I cried, I laughed and I enjoyed every moment of the 3 hours that I spent watching this gem. The songs that seemed mediocre before watching the movie, feel like perfect for the movie. They are so ideal for the situations that I just loved them.As you can understand, they could not bring the name of any IIT into the movie to avoid disputes. But trust me, whatever they have shown about the life in IITs, its all true. Right from suicides, cold-hearted Professors to lack of encouragement and support for talents who can really bring serious change in this world. The movie successfully depicts how once inside, your life is only about meaningless grades, go get into the race before its too late.Take my free advice and avoid any reviews or words from people who have already seen the movie. Dont let anyone spoil any scene from the movie. Rush to the nearest theater and experience the phenomenon for yourself. Youll bless me for this advice ! 
Aamir has yet again chased excellence  success follows him !	United Arab Emirates	Plot Two idiots Farhan (Madhavan) and Raju (Sharman) sets outs on a journey to find their lost friend and the 3rd idiot Rancho (Aamir).. As the journey starts off, their college life and old memories of their friendship, with a unique free-thinker Rancho who inspired them and changed their lives, are unfolded through flashbacks and followed with some twists and turns...My Views 3 Idiots looks at our educational system which pressurizes the students and does not allow to chose his destination by his own wish, in a satirical way and brings out some of the flaws in it... On parallel there is a love angle between Rancho and Pia (Kareena)... Many of the situations/characters have resemblance or inspiration to Five Point Someone, blockbuster novel penned by Chetan Bhagat...Both humour and emotional quotients are amalgamated in the right proportion, full credits to Raju for that... Film offers lots of quality rib-tickling moments throughout.. The intermission point offers a twist that is totally out of the blue and keeps you hooked to the movie ! Just when you think this feel-good comic caper is leading to its culmination, there is another surprising element at the climax which is brilliantly weaved out by Hirani...Technically, it rocks with astounding and visually arresting cinematography, the aerial shots of Shimla and Ladakh are a pleasant treat for our eyes... Editing was good... Song visualizations were cool... Music was good and well placed with the flow of the narration...Coming to performances, all of them comes out with convincing portrayals, but it is Aamir Khan, the real showman of Bollywood, steals the shows with yet another stellar portrayal and will go down as one of his best performances. His looks and mannerisms as a college student was genuine and consummate.. Madhavan and Sharman adds up with commendable performances... Kareena does her part well... Among the supporting, Boman Irani as the eccentric head of the institution was too good...On the downside, there are some unbelievable filmy situations which can be excused as writers liberty and the episode of Monas delivery was a bit far stretched.. Still these minor negatives does not affect this wholesome entertainer ! In short the basic theme of the movie is that chase excellence and success will follow.. Just like that Aamir and Raju has chased excellence and success is following them...So to sum up, Aamir and Hirani has delivered the best movie of 2009... Do yourself a favour by seeing this highly emotional and feel good comic entertainer...Verdict : THE BEST of 2009 ! Rating : 9/10for more reviews of the latest Indian movies, visit www.snehasallapam.com 
Wonderfully entertaining.	Bradenton, Florida	Its hard for me to review this film, as I have not seen a huge number of Indian films--probably no more than a couple dozen. Most of the ones Ive seen were wonderfully entertaining but I am far from an expert on Bollywood. Because of this, I have a hard time knowing how good this film is relative to other films from this country. So, consider this when you read this review. This may be among the very best India has to offer or it just seems that way to me.Like so many Indian films, this is a very, very long film--with a run-time of almost three hours. When a movie is bad or just okay, this can seem like forever, but since 3 Idiots is a very, very good film I loved its length. And, like most films of the genre, it has its share of the usual singing and dancing so foreign to films from other countries. One thing you should know, however, is that defining the type of film it is isnt really easy. Much of it is a comedy, but it also has many poignant moments (keep the Kleenex nearby), some existential moments where they explore the meaning of life and work and its also a tender film about friendship. And, as my daughter pointed out when she saw the film, she loved that the men in the movie are not afraid to cry--something you rarely see in western films.As for the plot, its very long and involved and I could recount what occurs. But I dont want to spoil a single wonderful moment, so my advice is just sit back and watch--and if you give it a chance, I can almost guarantee youll have a great time with this poignant and funny film. Wonderful and well worth your time--with a delightful script, wonderful characters and lots of moments that made me smile...and a few that brought me to tears. See this film. 
easily the best Indian movie in 2009.... and one of the best ever	None	I was lucky to see the first day show of 3 idiots on Thursday in Dubai. Well the title of this post says it all. The movie is an example of classic film making. brilliant and highly entertaining.Watch 3 idiots for a) amir khans incredible acting b) intelligent and highly energatic screenplay  direction (Rajkumar Hirani has done it yet again!) c) amazing chemistry among actors, d) some of the best comedy scenes coming from Indian cinema in a long time and e) a heart warming story which keeps you spell binded right till the end.I would rate it as among the best from amir khan (which obviously means among the very best from bollywood. I would also give a lot of credit to the director rajkumar hirani, who after this movie (and his previous munna bhai series) should rank as among the top in bollywood too. 9/10. 
Best Movie of 2009! Aamir Khan reigns Supreme!!	India	We saw a sneak preview of 3 Idiots last night at Globus Cinema in Bandra, Mumbai.Brilliant. Simply, brilliant.Simple but articulate story telling laced with lots of humour and lessons from life. A wonderful experience to watch as every single actor from Sharman, Madhavan, Boman, Kareena  Aamir deliver probably the best performance in a movie this year.Sharman  Madhavan start off on a journey to seek out their friend Rancho. Together they were the 3 Idiots in college. And they take us the viewers with them on this beautiful journey with such warmth, panache, humour and love, that we dont want the journey to end.Sharman really shows why hes one actor to watch out for. His acting genes come through in every single scene. Hes perfect in his role. Sharman, you rock!Madhavan as the guy whos chasing his fathers dreams rather than his own is wonderful. The character who learns to laugh at life and its ironies thanks to his friend Rancho. Madhavan shows his humorous side brilliantly savoring every scene and making it a pleasure to watch. His narration of the movie is very good.Boman Irani is probably the one actor we take most for granted just because hes so brilliant! His characterization of the control-crazy, hyper-active, hyper-competitive, almost dictator-ish, college principal, is beyond words. He plays it so so well, that you love to hate him. Hes that Good.Kareena comes through in this movie as one of the finest actresses we have. No one else could have played her part and also looked so beautiful at the same time.And now take it from a hard core Amitabh Bachchan fan, Aamir Khan is the best actor in town today after AB. Period.His range is phenomenal and his characterization of Rancho in this movie is positively brilliant. The small mannerisms, the walk, the smile, the attitude, the brilliance of a young person whos not restricted by the educational system, his positive attitude towards every thing in life, its Rancho you are looking at. Not Aamir. Aamirs ability to transform himself convincingly from the super-huge well-built temporary amnesia patient on a revenge spree in Ghajini to this whacked out college student, which is half the age he played in last movie shows his prowess as a master actor to transcend age barriers to play almost every role in the book.This is THE best movie of 2009. Aamir again reigns supreme. Thank you Raju Hirani  Vidhu Vinod Chopra.Clich word, but I have to use it - FANTASTIC !! 10/10 P.S. Dont forget to say Aal Izz Well 
One of the best movie of decade	India	Aamir does it again. what a movie .from start to the end, hilarious moments.screenplay is fantastic. full on comedy and yet it never looses its heart. Aamir pulls off a 22 year old character with brilliance. never for once you feel you are watching aamir .It was rancho on screen. sharman n madhavan - i bow down to them. music looks OK on cd but during movie it worked as a plus point. situational tracks works in the favour of film. runtime may sound a bit too much but believe me, you wont know when the first half is over. second half may seem a bit too hilarious but apart from that its a masterpiece. gr8 aamir ,another brilliant movie.10/10 
3 idiots is a masterpiece and easily one of the greatest Bollywood movies of all time	India	I saw the paid premiere of 3 idiots today.On the whole, 3 idiots is a winner all the way everythingwise.3 idiots suits the term landmark cinema and has all it takes to help Bollywood take a giant step into world cinema with pride.3 idiots is a sparkling example of qualitative cinema.3 idiots not only entertains, it also enlightens.3 idiots is forward-thinking, but also makes you recall your roots. It promises lots of laughs and also a heartwarming message.There are movies aplenty, but very few remain etched in your memory and possess recall value. 3 idiots is one of those films. Indisputably and undeniably, this Aamir-Madhavan-Sharman outing is worth the price of the ticket and more.The film will set new records and has the merits to emerge one of the biggest hits of all times. The weekend business should be historic, the Week 1 business should be unparalleled, the lifetime gross should be amongst the biggest of all times. In short, 3 idiots has Blockbuster written all over it.The story of 3 idiots has been told differently and most importantly, the story offers so many twists-n-turns that you just cant guess what would unfold next.Theres so much happening in every scene and the screenplay is so gripping that you dont feel the need to look at the auditorium ceiling or at your watch at brief intervals. You arent restless. 3 idiots demonstrates how strong film-making can enhance and elevate an already solid concept.An Aamir Khan film is nothing short of an event. The supremely talented actor acts in one film a year and no two films are ever identical in terms of plot line.To sum up, 3 idiots is commercial Hindi cinema at its best. The film has Hit written all over it. Let me put it this way: Cancel whatever youre doing today and go watch 3 idiots instead.Director Rajkumar Hirani strikes a fine balance between humor and emotions. The comic portions are executed with panache, the drama is attention-grabbing and the emotional quotient is strong enough to turn you moist-eyed. The marriage of humor and emotions as also technique and content is what drives 3 idiots to the winning post. 
Dont BE A STUPID BE AN I.D.I.O.T. !   must watch.	India	Yesterday i watched 3 I.D.I.O.TS(I Do it On My terms)the most entertaining and simply the best movie of this decade after RDB. a movie with a message(chase excellence success will follow)without loosing its sense of humor,a movie about friendship and love,a movie about flawed education system, a movie about unhealthy competition.this movie is team work ,every one does its part very well. Aamir (what a actor he is!!!)is excellent as Rancho ,Madhavan and Sharman are perfectly in sync(watch both of them in drunk scene), Kareena is OK,Boman played directors character as good as it was possible,Omi was top notch (watch Chamatkar \Balatkar scene),But whenever the team wins credit goes to captain,and here the captain is Rajkumar hirani.He gave Jaadu Ki Jhappi in MB,Gandhigiri in LRMB and now he says ALL IZZ WELL and believe me he is 100% right.Dialogues: Witty with humor and to the point, Chamatkar \Balatkar scene is one of the best comic scenes . Music: Shantanu Moitras music also have a role in the movie,all the songs come alive on the screen,(watch Zoobie-Doobie and Aal Izz Well)FINAL WORDS: its like a marriage between RDB and Lage Raho Munnabhai. no doubt there is some MASALA but we indians like it . Rating: FIVE POINT SOMETHING OUT OF FIVE.Dont BE A STUPID BE AN I.D.I.O.T. ! must watch. 
